Departure,Arrival,Departure Date,Route_ID
Lebrija,Villa del Rio,1300112025-05-11,5140503100VRX
Lebrija,Andujar,1300112025-05-11,5140503100VRX
Lebrija,Espeluy,1300112025-05-11,5140503100VRX
Lebrija,Jaen,1300112025-05-11,5140503100VRX
Lebrija,Cadiz-Estadio,1302012025-05-11,5050051405VRX
Lebrija,Segunda Aguada,1307312025-05-11,0310051405VRX
Lechago,Cuencabuena,1850022025-05-11,6720067011VRR
Lechago,Ferreruela,1850022025-05-11,6720067011VRR
Lechago,Villahermosa,1850022025-05-11,6720067011VRR
Lechago,Badules,1850022025-05-11,6720067011VRR
Lechago,Villadoz,1850022025-05-11,6720067011VRR
Lechago,Villarreal de Huerva,1850022025-05-11,6720067011VRR
Lechago,Encinacorba,1850022025-05-11,6720067011VRR
Lechago,Carinyena,1850032025-05-11,6702004040VRR
Lechago,Longares,1850032025-05-11,6702004040VRR
Lechago,Aranyales de Muel,1850032025-05-11,6702004040VRR
Lechago,Maria de Huerva,1850032025-05-11,6702004040VRR
Lechago,Zaragoza-Delicias,1850032025-05-11,6702004040VRR
Lechago,Navarrete,1851722025-05-11,0404067200VRR
Lechago,Calamocha Nueva,1851722025-05-11,0404067200VRR
Lechago,Caminreal-Fuentes Claras,1851722025-05-11,0404067200VRR
Lechago,Torrijo del Campo,1851722025-05-11,0404067200VRR
Lechago,Monreal del Campo,1851722025-05-11,0404067200VRR
Lechago,Villafranca del Campo,1851722025-05-11,0404067200VRR
Lechago,Santa Eulalia del Campo,1851722025-05-11,0404067200VRR
Lechago,Cella,1851722025-05-11,0404067200VRR
Lechago,Teruel,1851722025-05-11,0404067200VRR
Leganes,Torrijos,0019012025-05-11,1700037606GL023
Leganes,Talavera de La Reina,0019012025-05-11,1700037606GL023
Leganes,Oropesa de Toledo,0019012025-05-11,1700037606GL023
Leganes,Navalmoral de La Mata,0019012025-05-11,1700037606GL023
Leganes,Monfrague,0019012025-05-11,1700037606GL023
Leganes,Caceres,0019012025-05-11,1700037606GL023
Leganes,Merida,0019012025-05-11,1700037606GL023
Leganes,Montijo,0019012025-05-11,1700037606GL023
Leganes,Badajoz,0019012025-05-11,1700037606GL023
Leganes,Madrid - Atocha Cercanias,0019312025-05-11,3760617000GL023
Leganes,Madrid-Chamartin,0019312025-05-11,3760617000GL023
Leganes,Fuenlabrada,1701212025-05-11,1800037500VRM
Leganes,Illescas,1701212025-05-11,1800037500VRM
Leganes,Casatejada,1701212025-05-11,1800037500VRM
Leganes,Plasencia,1701212025-05-11,1800037500VRM
Leganes,Mirabel,1701812025-05-11,1800035400VRE
Leganes,Casas de Millan,1701812025-05-11,1800035400VRE
Leganes,Canyaveral,1701812025-05-11,1800035400VRE
Leganes,Humanes,1719012025-05-11,1800035005VRN
Leganes,Montearagon,1770212025-05-11,1800035200VRR
Legazpi,Brinkola-Onyati,1600012025-05-11,1160011208VRE
Legazpi,Altsasu/alsasua-Estacion,1600012025-05-11,1160011208VRE
Legazpi,Araia,1600012025-05-11,1160011208VRE
Legazpi,Salvatierra/agurain,1600012025-05-11,1160011208VRE
Legazpi,Alegria de Alava-Dulantzi,1600012025-05-11,1160011208VRE
Legazpi,Vitoria/gasteiz,1600012025-05-11,1160011208VRE
Legazpi,Nanclares/langraiz,1600012025-05-30,1160011200VRE
Legazpi,La Puebla de Arganzon,1600012025-05-30,1160011200VRE
Legazpi,Manzanos,1600012025-05-30,1160011200VRE
Legazpi,Miranda de Ebro,1600012025-05-30,1160011200VRE
Legazpi,Zumarraga,1600112025-05-11,1120011600VRE
Legazpi,Beasain,1600112025-05-11,1120011600VRE
Legazpi,Ordizia/ordicia,1600112025-05-11,1120011600VRE
Legazpi,Tolosa,1600112025-05-11,1120011600VRE
Legazpi,Villabona-Zizurkil,1600112025-05-11,1120011600VRE
Legazpi,Andoain-Centro,1600112025-05-11,1120011600VRE
Legazpi,Hernani-Centro,1600112025-05-11,1120011600VRE
Legazpi,San Sebastian/donostia,1600112025-05-11,1120011600VRE
Legazpi,Pasaia,1600112025-05-11,1120011600VRE
Legazpi,Lezo-Errenteria,1600112025-05-11,1120011600VRE
Legazpi,Irun,1600112025-05-11,1120011600VRE
Legazpi,Briviesca,1801212025-05-11,1160010000VRX
Legazpi,Burgos-Rosa Manzano,1801212025-05-11,1160010000VRX
Legazpi,Venta de Banyos,1801212025-05-11,1160010000VRX
Legazpi,Valladolid,1801212025-05-11,1160010000VRX
Legazpi,Medina del Campo,1801212025-05-11,1160010000VRX
Legazpi,Arevalo,1801212025-05-11,1160010000VRX
Legazpi,Avila,1801212025-05-11,1160010000VRX
Legazpi,El Escorial,1801212025-05-11,1160010000VRX
Legazpi,Villalba de Guadarrama,1801212025-05-11,1160010000VRX
Legazpi,Madrid-Principe Pio,1801212025-05-11,1160010000VRX
Legazpi,Villaquiran,1801222025-05-11,1160010000VRX
Legazpi,Quintana del Puente,1801222025-05-11,1160010000VRX
Legazpi,Magaz,1801222025-05-11,1160010000VRX
Legazpi,Palencia,1801232025-05-11,1160014100VRX
Legazpi,Guimorcondo,1801412025-05-11,1160010000VRX
Legazpi,Herradon-La Canyada,1801412025-05-11,1160010000VRX
Legazpi,Navalperal,1801412025-05-11,1160010000VRX
Legazpi,Las Navas del Marques,1801412025-05-11,1160010000VRX
Legazpi,El Pimpollar,1801412025-05-11,1160010000VRX
Legazpi,Santa Maria de La Alameda-Peguerinos,1801412025-05-11,1160010000VRX
Legazpi,Robledo de Chavela,1801412025-05-11,1160010000VRX
Legazpi,Zarzalejo,1801412025-05-11,1160010000VRX
Leon,Palencia,0062112025-05-11,2230871801GL023
Leon,Burgos-Rosa Manzano,0062112025-05-11,2230871801GL023
Leon,Miranda de Ebro,0062112025-05-11,2230871801GL023
Leon,Vitoria/gasteiz,0062112025-05-11,2230871801GL023
Leon,Pamplona/irunya,0062112025-05-11,2230871801GL023
Leon,Tafalla,0062112025-05-11,2230871801GL023
Leon,Castejon de Ebro,0062112025-05-11,2230871801GL023
Leon,Tudela de Navarra,0062112025-05-11,2230871801GL023
Leon,Zaragoza-Delicias,0062112025-05-11,2230871801GL023
Leon,Lleida,0062112025-05-11,2230871801GL023
Leon,Camp Tarragona,0062112025-05-11,2230871801GL023
Leon,Barcelona-Sants,0062112025-05-11,2230871801GL023
Leon,Astorga,0062212025-05-11,7180122308GL023
Leon,Bembibre,0062212025-05-11,7180122308GL023
Leon,Ponferrada,0062212025-05-11,7180122308GL023
Leon,O Barco de Valdeorras,0062212025-05-11,7180122308GL023
Leon,A Rua-Petin,0062212025-05-11,7180122308GL023
Leon,San Clodio-Quiroga,0062212025-05-11,7180122308GL023
Leon,Monforte de Lemos,0062212025-05-11,7180122308GL023
Leon,Ourense,0062212025-05-11,7180122308GL023
Leon,Guillarei,0062212025-05-11,7180122308GL023
Leon,O Porrinyo,0062212025-05-11,7180122308GL023
Leon,Redondela,0062212025-05-11,7180122308GL023
Leon,Vigo Guixar,0062212025-05-11,7180122308GL023
Leon,Santiago de Compostela,0062612025-05-11,7180131412GL023
Leon,A Corunya,0062612025-05-11,7180131412GL023
Leon,Valladolid,0406012025-05-11,1541017000AV006
Leon,Madrid-Chamartin,0406012025-05-11,1541017000AV006
Leon,Pola de Lena,0407112025-05-11,1700015410GL023
Leon,Oviedo,0407112025-05-11,1700015410GL023
Leon,Gijon,0407112025-05-11,1700015410GL023
Leon,Segovia Guiomar,0408812025-05-11,2020017000GL026
Leon,Mieres-Puente,0409112025-05-11,1700016403GL023
Leon,Aviles,0409112025-05-11,1700016403GL023
Leon,Cuenca Fernando Zobel,0414012025-05-11,1541060911GL023
Leon,Albacete-Los Llanos,0414012025-05-11,1541060911GL023
Leon,Villena Av,0414012025-05-11,1541060911GL023
Leon,Alicante/alacant,0414012025-05-11,1541060911GL023
Leon,Veguellina,0417912025-05-11,1700020200GL026
Leon,Vega-Magaz,0417912025-05-11,1700020200GL026
Leon,Branyuelas,0417912025-05-11,1700020200GL026
Leon,Torre del Bierzo,0417912025-05-11,1700020200GL026
Leon,San Miguel de Las Duenyas,0417912025-05-11,1700020200GL026
Leon,Requena Utiel,0517012025-05-11,1510003216AV006
Leon,Valencia Joaquin Sorolla,0517012025-05-11,1510003216AV006
Leon,Sagunt/sagunto,0575012025-05-11,1541065300AV006
Leon,Castello,0575012025-05-11,1541065300AV006
Leon,Benicassim,0575022025-06-20,1541065312AV006
Leon,Orpesa,0575022025-06-20,1541065312AV006
Leon,Benicarlo-Penyiscola,0575022025-06-20,1541065312AV006
Leon,Vinaros,0575022025-06-20,1541065312AV006
Leon,Palanquinos,1210012025-05-11,1541010600VRR
Leon,El Burgo Ranero,1210012025-05-11,1541010600VRR
Leon,Sahagun,1210012025-05-11,1541010600VRR
Leon,Grajal,1210012025-05-11,1541010600VRR
Leon,Villada,1210012025-05-11,1541010600VRR
Leon,Paredes de Nava,1210012025-05-11,1541010600VRR
Leon,Becerril,1210012025-05-11,1541010600VRR
Leon,Grijota,1210012025-05-11,1541010600VRR
Leon,Venta de Banyos,1210012025-05-11,1541010600VRR
Leon,Duenyas,1210012025-05-11,1541010600VRR
Leon,Cubillas de Santa Marta,1210012025-05-11,1541010600VRR
Leon,Corcos-Aguilarejo,1210012025-05-11,1541010600VRR
Leon,Cabezon del Pisuerga,1210012025-05-11,1541010600VRR
Leon,Valladolid-Universidad,1210012025-05-11,1541010600VRR
Leon,La Robla,1210112025-05-11,1060015410VRR
Leon,La Pola de Gordon,1210112025-05-11,1060015410VRR
Leon,Santa Lucia,1210112025-05-11,1060015410VRR
Leon,Villamanin,1210112025-05-11,1060015410VRR
Leon,Busdongo,1210112025-05-11,1060015410VRR
Leon,Linares-Congostinas,1210112025-05-11,1060015410VRR
Leon,Puente de Los Fierros,1210112025-05-11,1060015410VRR
Leon,Campomanes,1210112025-05-11,1060015410VRR
Leon,Ujo,1210112025-05-11,1060015410VRR
Leon,Oviedo-Llamaquique,1210112025-05-11,1060015410VRR
Leon,Calzada de Asturias,1210112025-05-11,1060015410VRR
Leon,Quintana-Raneros,1260112025-05-11,1510020200VRE
Leon,Villavante,1260112025-05-11,1510020200VRE
Leon,Barrientos,1260112025-05-11,1510020200VRE
Leon,Nistal,1260112025-05-11,1510020200VRE
Leon,Porqueros,1260112025-05-11,1510020200VRE
Leon,La Granja de San Vicente,1260112025-05-11,1510020200VRE
Leon,Medina del Campo,1800212025-05-11,1510010000VRX
Leon,Arevalo,1800212025-05-11,1510010000VRX
Leon,Avila,1800212025-05-11,1510010000VRX
Leon,Herradon-La Canyada,1800212025-05-11,1510010000VRX
Leon,Navalperal,1800212025-05-11,1510010000VRX
Leon,Las Navas del Marques,1800212025-05-11,1510010000VRX
Leon,Santa Maria de La Alameda-Peguerinos,1800212025-05-11,1510010000VRX
Leon,Robledo de Chavela,1800212025-05-11,1510010000VRX
Leon,Zarzalejo,1800212025-05-11,1510010000VRX
Leon,El Escorial,1800212025-05-11,1510010000VRX
Leon,Villalba de Guadarrama,1800212025-05-11,1510010000VRX
Leon,Madrid-Principe Pio,1800212025-05-11,1510010000VRX
Leon,Santas Martas,1821412025-05-11,1510014100VRE
Leon,Cisneros,1821412025-05-11,1510014100VRE
Les Borges Blanques,Juneda,1504112025-05-11,7940078400VRE
Les Borges Blanques,Puigverd de Lleida-Artesa de Lleida,1504112025-05-11,7940078400VRE
Les Borges Blanques,Lleida,1504112025-05-11,7940078400VRE
Les Borges Blanques,Vinaixa,1504212025-05-11,7840079400VRE
Les Borges Blanques,Vimbodi I Poblet,1504212025-05-11,7840079400VRE
Les Borges Blanques,Lespluga de Francoli,1504212025-05-11,7840079400VRE
Les Borges Blanques,Montblanc,1504212025-05-11,7840079400VRE
Les Borges Blanques,La Plana-Picamoixons,1504212025-05-11,7840079400VRE
Les Borges Blanques,Alcover,1504212025-05-11,7840079400VRE
Les Borges Blanques,La Selva del Camp,1504212025-05-11,7840079400VRE
Les Borges Blanques,Reus,1504212025-05-11,7840079400VRE
Les Borges Blanques,Vila-Seca,1504212025-05-11,7840079400VRE
Les Borges Blanques,Tarragona,1504212025-05-11,7840079400VRE
Les Borges Blanques,Altafulla-Tamarit,1504212025-05-11,7840079400VRE
Les Borges Blanques,Torredembarra,1504212025-05-11,7840079400VRE
Les Borges Blanques,Sant Vicenc de Calders,1504212025-05-11,7840079400VRE
Les Borges Blanques,Barcelona-Sants,1504212025-05-11,7840079400VRE
Les Borges Blanques,Barcelona-Passeig de Gracia,1504212025-05-11,7840079400VRE
Les Borges Blanques,Barcelona-Estació de França,1504212025-05-11,7840079400VRE
Les Borges Blanques,La Floresta,1540012025-05-11,7840079400VRE
Les Borges Blanques,Vilaverd,1540012025-05-11,7840079400VRE
Les Borges Blanques,La Riba,1540012025-05-11,7840079400VRE
Les Borges del Camp,Reus,1501612025-05-11,0404079400VRE
Les Borges del Camp,Vila-Seca,1501612025-05-11,0404079400VRE
Les Borges del Camp,Tarragona,1501612025-05-11,0404079400VRE
Les Borges del Camp,Altafulla-Tamarit,1501612025-05-11,0404079400VRE
Les Borges del Camp,Torredembarra,1501612025-05-11,0404079400VRE
Les Borges del Camp,Vilanova I La Geltru,1501612025-05-11,0404079400VRE
Les Borges del Camp,Barcelona-Sants,1501612025-05-11,0404079400VRE
Les Borges del Camp,Barcelona-Passeig de Gracia,1501612025-05-11,0404079400VRE
Les Borges del Camp,Barcelona-Estació de França,1501612025-05-11,0404079400VRE
Les Borges del Camp,Sant Vicenc de Calders,1501622025-05-11,0404071600VRE
Les Borges del Camp,Riudecanyes-Botarell,1503712025-05-11,7940071210VRE
Les Borges del Camp,Duesaigues-Largentera,1503712025-05-11,7940071210VRE
Les Borges del Camp,Pradell de La Teixeta,1503712025-05-11,7940071210VRE
Les Borges del Camp,Marca-Falset,1503712025-05-11,7940071210VRE
Les Borges del Camp,Capcanes,1503712025-05-11,7940071210VRE
Les Borges del Camp,Mora La Nova,1503712025-05-11,7940071210VRE
Les Borges del Camp,Asco,1503712025-05-11,7940071210VRE
Les Borges del Camp,Flix,1503712025-05-11,7940071210VRE
Les Borges del Camp,Riba-Roja Debre,1590712025-05-11,7940071209VRE
Les Borges del Camp,Faio-La Pobla de Massaluca (fayon),1750112025-05-11,7940004040VRE
Les Borges del Camp,Nonaspe,1750112025-05-11,7940004040VRE
Les Borges del Camp,Caspe,1750112025-05-11,7940004040VRE
Les Borges del Camp,Samper,1750112025-05-11,7940004040VRE
Les Borges del Camp,La Puebla de Hijar,1750112025-05-11,7940004040VRE
Les Borges del Camp,La Zaida-Sastago,1750112025-05-11,7940004040VRE
Les Borges del Camp,Quinto,1750112025-05-11,7940004040VRE
Les Borges del Camp,Zaragoza Miraflores,1750112025-05-11,7940004040VRE
Les Borges del Camp,Zaragoza Goya,1750112025-05-11,7940004040VRE
Les Borges del Camp,Zaragoza Portillo,1750112025-05-11,7940004040VRE
Les Borges del Camp,Zaragoza-Delicias,1750112025-05-11,7940004040VRE
Les Valls,Sagunt/sagunto,1443512025-05-24,6531265000VRR
Les Valls,Pucol,1443512025-05-24,6531265000VRR
Les Valls,El Puig,1443512025-05-24,6531265000VRR
Les Valls,Massalfassar-Albuixech,1443512025-05-24,6531265000VRR
Les Valls,Albuixech,1443512025-05-24,6531265000VRR
Les Valls,Roca-Cuper,1443512025-05-24,6531265000VRR
Les Valls,Valencia-Cabanyal,1443512025-05-24,6531265000VRR
Les Valls,Valencia F.s.l-Hospital La Fe,1443512025-05-24,6531265000VRR
Les Valls,Valencia-Estacio del Nord,1443512025-05-24,6531265000VRR
Les Valls,Almenara,1444412025-05-12,6500065312VRR
Les Valls,La Llosa,1444412025-05-12,6500065312VRR
Les Valls,Chilches,1444412025-05-12,6500065312VRR
Les Valls,Moncofa,1444412025-05-12,6500065312VRR
Les Valls,Nules-La Vilavella,1444412025-05-12,6500065312VRR
Les Valls,Burriana-Alquerias Ninyo Perdido,1444412025-05-12,6500065312VRR
Les Valls,Vila-Real,1444412025-05-12,6500065312VRR
Les Valls,Almassora/almazora,1444412025-05-12,6500065312VRR
Les Valls,Castello,1444412025-05-12,6500065312VRR
Les Valls,Benicassim,1444412025-05-12,6500065312VRR
Les Valls,Orpesa,1444412025-05-12,6500065312VRR
Les Valls,Torreblanca,1444412025-05-12,6500065312VRR
Les Valls,Alcala de Xivert,1444412025-05-12,6500065312VRR
Les Valls,Benicarlo-Penyiscola,1444412025-05-12,6500065312VRR
Les Valls,Vinaros,1444412025-05-12,6500065312VRR
Lespluga de Francoli,Vimbodi I Poblet,1504112025-05-11,7940078400VRE
Lespluga de Francoli,Vinaixa,1504112025-05-11,7940078400VRE
Lespluga de Francoli,La Floresta,1504112025-05-11,7940078400VRE
Lespluga de Francoli,Les Borges Blanques,1504112025-05-11,7940078400VRE
Lespluga de Francoli,Juneda,1504112025-05-11,7940078400VRE
Lespluga de Francoli,Puigverd de Lleida-Artesa de Lleida,1504112025-05-11,7940078400VRE
Lespluga de Francoli,Lleida,1504112025-05-11,7940078400VRE
Lespluga de Francoli,Montblanc,1504212025-05-11,7840079400VRE
Lespluga de Francoli,La Plana-Picamoixons,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Alcover,1504212025-05-11,7840079400VRE
Lespluga de Francoli,La Selva del Camp,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Reus,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Vila-Seca,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Tarragona,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Altafulla-Tamarit,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Torredembarra,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Sant Vicenc de Calders,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Barcelona-Sants,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Barcelona-Passeig de Gracia,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Barcelona-Estació de França,1504212025-05-11,7840079400VRE
Lespluga de Francoli,Vilaverd,1540012025-05-11,7840079400VRE
Lespluga de Francoli,La Riba,1540012025-05-11,7840079400VRE
Lezo-Errenteria,Pasaia,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Herrera (apd),1600012025-05-11,1160011208VRE
Lezo-Errenteria,Intxaurrondo,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Ategorrieta (apd),1600012025-05-11,1160011208VRE
Lezo-Errenteria,Gros,1600012025-05-11,1160011208VRE
Lezo-Errenteria,San Sebastian/donostia,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Hernani-Centro,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Andoain-Centro,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Villabona-Zizurkil,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Tolosa Centro,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Tolosa,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Ordizia/ordicia,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Beasain,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Ormaiztegui,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Zumarraga,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Legazpi,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Brinkola-Onyati,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Altsasu/alsasua-Estacion,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Araia,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Salvatierra/agurain,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Alegria de Alava-Dulantzi,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Vitoria/gasteiz,1600012025-05-11,1160011208VRE
Lezo-Errenteria,Nanclares/langraiz,1600012025-05-30,1160011200VRE
Lezo-Errenteria,La Puebla de Arganzon,1600012025-05-30,1160011200VRE
Lezo-Errenteria,Manzanos,1600012025-05-30,1160011200VRE
Lezo-Errenteria,Miranda de Ebro,1600012025-05-30,1160011200VRE
Lezo-Errenteria,Irun,1600112025-05-11,1120011600VRE
Lezo-Errenteria,Briviesca,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Burgos-Rosa Manzano,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Venta de Banyos,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Valladolid,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Medina del Campo,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Arevalo,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Avila,1801212025-05-11,1160010000VRX
Lezo-Errenteria,El Escorial,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Villalba de Guadarrama,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Madrid-Principe Pio,1801212025-05-11,1160010000VRX
Lezo-Errenteria,Villaquiran,1801222025-05-11,1160010000VRX
Lezo-Errenteria,Quintana del Puente,1801222025-05-11,1160010000VRX
Lezo-Errenteria,Magaz,1801222025-05-11,1160010000VRX
Lezo-Errenteria,Palencia,1801232025-05-11,1160014100VRX
Lezo-Errenteria,Guimorcondo,1801412025-05-11,1160010000VRX
Lezo-Errenteria,Herradon-La Canyada,1801412025-05-11,1160010000VRX
Lezo-Errenteria,Navalperal,1801412025-05-11,1160010000VRX
Lezo-Errenteria,Las Navas del Marques,1801412025-05-11,1160010000VRX
Lezo-Errenteria,El Pimpollar,1801412025-05-11,1160010000VRX
Lezo-Errenteria,Santa Maria de La Alameda-Peguerinos,1801412025-05-11,1160010000VRX
Lezo-Errenteria,Robledo de Chavela,1801412025-05-11,1160010000VRX
Lezo-Errenteria,Zarzalejo,1801412025-05-11,1160010000VRX
L'HOSPITALET DE L'INFANT,Lametlla de Mar,1805112025-05-11,7940065400VRE
L'HOSPITALET DE L'INFANT,Lampolla-El Perello-Deltebre,1805112025-05-11,7940065400VRE
L'HOSPITALET DE L'INFANT,Laldea-Amposta-Tortosa,1805112025-05-11,7940065400VRE
L'HOSPITALET DE L'INFANT,Tortosa,1805112025-05-11,7940065400VRE
L'HOSPITALET DE L'INFANT,CAMBRILS,1805412025-05-11,6540079400VRE
L'HOSPITALET DE L'INFANT,Vila-Seca,1805412025-05-11,6540079400VRE
L'HOSPITALET DE L'INFANT,Tarragona,1805412025-05-11,6540079400VRE
L'HOSPITALET DE L'INFANT,Altafulla-Tamarit,1805412025-05-11,6540079400VRE
L'HOSPITALET DE L'INFANT,Torredembarra,1805412025-05-11,6540079400VRE
L'HOSPITALET DE L'INFANT,Sant Vicenc de Calders,1805412025-05-11,6540079400VRE
L'HOSPITALET DE L'INFANT,Vilanova I La Geltru,1805412025-05-11,6540079400VRE
L'HOSPITALET DE L'INFANT,Barcelona-Sants,1805412025-05-11,6540079400VRE
